,vehicle_id,origin,time_at_origin,next_stop,arrival_time_at_next_Stop,distance,peak,time_of_day,mode,temp,humidity,cloudCover,visibility,weekend,prediction_correct,status
5247,432,Great Portland Street Underground Station,2018-11-28 16:54:23+00:00,Baker Street Underground Station,2018-11-28 16:57:22+00:00,950,yes,Afternoon,tube,13.2,0.92,0.87,7.53,no,no,-0.016666666666666666
4066,431,Finchley Road Underground Station,2018-11-28 18:31:04+00:00,Baker Street Underground Station,2018-11-28 18:36:35+00:00,3280,yes,Evening,tube,12.95,0.93,0.89,9.41,no,no,2.5166666666666666
293,447,Finchley Road Underground Station,2018-11-28 22:21:30+00:00,Baker Street Underground Station,2018-11-28 22:26:32+00:00,3280,no,Night,tube,13.02,0.86,0.75,9.87,no,no,2.033333333333333
3477,431,Great Portland Street Underground Station,2018-11-29 16:37:14+00:00,Baker Street Underground Station,2018-11-29 16:39:44+00:00,950,yes,Afternoon,tube,11.77,0.77,0.69,10.01,no,no,-0.5
6116,441,Finchley Road Underground Station,2018-11-30 12:19:29+00:00,Baker Street Underground Station,2018-11-30 12:24:30+00:00,3280,no,Afternoon,tube,10.92,0.73,0.27,10.01,no,no,2.0166666666666666
6004,440,Finchley Road Underground Station,2018-11-30 16:45:49+00:00,Baker Street Underground Station,2018-11-30 16:50:19+00:00,3280,yes,Afternoon,tube,9.29,0.72,0.54,10.01,no,no,1.5
5812,436,Great Portland Street Underground Station,2018-11-30 17:16:15+00:00,Baker Street Underground Station,2018-11-30 17:19:16+00:00,950,yes,Evening,tube,9.08,0.73,0.53,10.01,no,no,0.016666666666666666
6158,442,Great Portland Street Underground Station,2018-11-30 17:51:29+00:00,Baker Street Underground Station,2018-11-30 17:55:00+00:00,950,yes,Evening,tube,8.69,0.73,0.55,10.01,no,no,0.5166666666666667
5409,433,Great Portland Street Underground Station,2018-12-01 12:22:28+00:00,Baker Street Underground Station,2018-12-01 12:24:58+00:00,950,no,Afternoon,tube,11.23,0.93,0.9,5.81,yes,no,-0.5
224,446,Great Portland Street Underground Station,2018-12-01 15:55:37+00:00,Baker Street Underground Station,2018-12-01 15:58:09+00:00,950,no,Afternoon,tube,12.87,0.89,0.77,9.98,yes,no,-0.4666666666666667
6099,441,Great Portland Street Underground Station,2018-12-01 17:35:44+00:00,Baker Street Underground Station,2018-12-01 17:38:44+00:00,950,no,Evening,tube,12.52,0.88,0.77,10.01,yes,no,0.0
121,443,Finchley Road Underground Station,2018-12-01 21:37:17+00:00,Baker Street Underground Station,2018-12-01 21:42:17+00:00,3280,no,Night,tube,11.92,0.84,0.85,10.01,yes,no,2.0
1989,430,Finchley Road Underground Station,2018-12-01 22:29:49+00:00,Baker Street Underground Station,2018-12-01 22:34:49+00:00,3280,no,Night,tube,11.31,0.89,0.81,10.01,yes,no,2.0
184,444,Great Portland Street Underground Station,2018-12-02 13:28:53+00:00,Baker Street Underground Station,2018-12-02 13:31:23+00:00,950,no,Afternoon,tube,14.12,0.82,0.75,10.01,yes,yes,-0.5
35,413,Finchley Road Underground Station,2018-12-02 13:46:56+00:00,Baker Street Underground Station,2018-12-02 13:51:57+00:00,3280,no,Afternoon,tube,13.99,0.81,0.75,10.01,yes,no,2.0166666666666666
153,444,Finchley Road Underground Station,2018-12-02 14:56:11+00:00,Baker Street Underground Station,2018-12-02 15:01:11+00:00,3280,no,Afternoon,tube,13.93,0.84,0.76,10.01,yes,no,2.0
382,451,Finchley Road Underground Station,2018-12-02 15:34:17+00:00,Baker Street Underground Station,2018-12-02 15:38:46+00:00,3280,no,Afternoon,tube,13.71,0.84,0.8,10.01,yes,no,1.4833333333333334
396,451,Great Portland Street Underground Station,2018-12-02 16:20:23+00:00,Baker Street Underground Station,2018-12-02 16:23:24+00:00,950,no,Afternoon,tube,13.61,0.84,0.85,10.01,yes,no,0.016666666666666666
5183,404,Finchley Road Underground Station,2018-12-02 17:32:05+00:00,Baker Street Underground Station,2018-12-02 17:38:04+00:00,3280,no,Evening,tube,13.66,0.87,0.92,10.01,yes,no,2.9833333333333334
5199,404,Great Portland Street Underground Station,2018-12-02 18:15:39+00:00,Baker Street Underground Station,2018-12-02 18:18:40+00:00,950,no,Evening,tube,13.9,0.87,0.92,10.01,yes,no,0.016666666666666666
5766,410,Finchley Road Underground Station,2018-12-02 18:31:43+00:00,Baker Street Underground Station,2018-12-02 18:36:42+00:00,3280,no,Evening,tube,13.78,0.88,0.91,10.01,yes,no,1.9833333333333334
5624,410,Finchley Road Underground Station,2018-12-02 18:31:43+00:00,Baker Street Underground Station,2018-12-02 18:37:43+00:00,3280,no,Evening,tube,13.78,0.88,0.91,10.01,yes,no,3.0
5373,433,Finchley Road Underground Station,2018-12-03 13:49:57+00:00,Baker Street Underground Station,2018-12-03 13:54:56+00:00,3280,no,Afternoon,tube,12.7,0.83,0.75,9.83,no,no,1.9833333333333334
5926,412,Great Portland Street Underground Station,2018-12-03 14:19:33+00:00,Baker Street Underground Station,2018-12-03 14:22:31+00:00,950,no,Afternoon,tube,12.6,0.84,0.73,10.01,no,no,-0.03333333333333333
5389,433,Great Portland Street Underground Station,2018-12-03 14:40:05+00:00,Baker Street Underground Station,2018-12-03 14:43:05+00:00,950,no,Afternoon,tube,12.28,0.85,0.72,10.01,no,no,0.0
86,443,Finchley Road Underground Station,2018-12-03 17:06:36+00:00,Baker Street Underground Station,2018-12-03 17:11:36+00:00,3280,yes,Evening,tube,9.43,0.82,0.55,10.01,no,no,2.0
22,403,Great Portland Street Underground Station,2018-12-03 18:03:46+00:00,Baker Street Underground Station,2018-12-03 18:06:46+00:00,950,yes,Evening,tube,8.62,0.8,0.46,10.01,no,no,0.0
5752,436,Finchley Road Underground Station,2018-12-04 14:13:31+00:00,Baker Street Underground Station,2018-12-04 14:18:02+00:00,3280,no,Afternoon,tube,7.72,0.77,0.19,10.01,no,no,1.5166666666666666
4704,432,Great Portland Street Underground Station,2018-12-04 14:28:33+00:00,Baker Street Underground Station,2018-12-04 14:31:04+00:00,950,no,Afternoon,tube,7.74,0.77,0.19,10.01,no,no,-0.48333333333333334
174,413,Finchley Road Underground Station,2018-12-04 16:33:54+00:00,Baker Street Underground Station,2018-12-04 16:39:24+00:00,3280,yes,Afternoon,tube,7.13,0.81,0.44,10.01,no,no,2.5
410,451,Finchley Road Underground Station,2018-12-04 18:20:43+00:00,Baker Street Underground Station,2018-12-04 18:25:43+00:00,3280,yes,Evening,tube,7.07,0.81,0.44,10.01,no,no,2.0
514,464,Great Portland Street Underground Station,2018-12-04 18:54:51+00:00,Baker Street Underground Station,2018-12-04 18:57:51+00:00,950,yes,Evening,tube,7.25,0.8,0.44,10.01,no,no,0.0
426,451,Great Portland Street Underground Station,2018-12-04 19:04:23+00:00,Baker Street Underground Station,2018-12-04 19:07:23+00:00,950,yes,Evening,tube,7.22,0.8,0.49,10.01,no,no,0.0
536,472,Finchley Road Underground Station,2018-12-04 20:48:09+00:00,Baker Street Underground Station,2018-12-04 20:54:10+00:00,3280,no,Night,tube,6.06,0.87,0.76,10.01,no,no,3.0166666666666666
5458,433,Great Portland Street Underground Station,2018-12-04 21:10:12+00:00,Baker Street Underground Station,2018-12-04 21:12:43+00:00,950,yes,Night,tube,6.02,0.86,0.73,10.01,no,no,-0.48333333333333334
552,472,Great Portland Street Underground Station,2018-12-04 21:32:46+00:00,Baker Street Underground Station,2018-12-04 21:36:17+00:00,950,no,Night,tube,6.12,0.85,0.7,10.01,no,no,0.5166666666666667
49,442,Great Portland Street Underground Station,2018-12-05 10:57:46+00:00,Baker Street Underground Station,2018-12-05 11:00:16+00:00,950,no,Morning,tube,12.22,0.95,0.85,7.93,no,no,-0.5
356,450,Finchley Road Underground Station,2018-12-05 10:59:16+00:00,Baker Street Underground Station,2018-12-05 11:03:46+00:00,3280,no,Morning,tube,12.24,0.94,0.85,8.08,no,no,1.5
430,451,Finchley Road Underground Station,2018-12-05 11:06:16+00:00,Baker Street Underground Station,2018-12-05 11:11:16+00:00,3280,no,Morning,tube,12.28,0.94,0.84,8.32,no,no,2.0
370,450,Great Portland Street Underground Station,2018-12-05 11:41:22+00:00,Baker Street Underground Station,2018-12-05 11:43:52+00:00,950,no,Morning,tube,12.44,0.92,0.81,9.33,no,yes,-0.5
15,401,Great Portland Street Underground Station,2018-12-05 14:44:52+00:00,Baker Street Underground Station,2018-12-05 14:47:52+00:00,950,no,Afternoon,tube,12.2,0.92,0.82,9.12,no,no,0.0
135,444,Finchley Road Underground Station,2018-12-05 14:56:25+00:00,Baker Street Underground Station,2018-12-05 15:00:54+00:00,3280,no,Afternoon,tube,12.02,0.93,0.82,8.93,no,no,1.4833333333333334
6059,441,Great Portland Street Underground Station,2018-12-05 15:20:01+00:00,Baker Street Underground Station,2018-12-05 15:23:00+00:00,950,no,Afternoon,tube,12.01,0.93,0.8,9.17,no,no,-0.016666666666666666
150,444,Great Portland Street Underground Station,2018-12-05 15:42:05+00:00,Baker Street Underground Station,2018-12-05 15:45:06+00:00,950,no,Afternoon,tube,11.99,0.92,0.78,9.45,no,no,0.016666666666666666
723,423,Great Portland Street Underground Station,2018-12-05 16:22:24+00:00,Baker Street Underground Station,2018-12-05 16:25:24+00:00,950,yes,Afternoon,tube,11.98,0.92,0.83,8.93,no,no,0.0
1353,426,Finchley Road Underground Station,2018-12-05 16:26:25+00:00,Baker Street Underground Station,2018-12-05 16:31:26+00:00,3280,yes,Afternoon,tube,11.98,0.93,0.84,8.75,no,no,2.0166666666666666
5261,432,Great Portland Street Underground Station,2018-12-05 16:48:00+00:00,Baker Street Underground Station,2018-12-05 16:51:29+00:00,950,yes,Afternoon,tube,11.98,0.93,0.88,8.32,no,no,0.48333333333333334
1369,426,Great Portland Street Underground Station,2018-12-05 17:14:05+00:00,Baker Street Underground Station,2018-12-05 17:17:03+00:00,950,yes,Afternoon,tube,11.98,0.94,0.89,8.22,no,no,-0.03333333333333333
4981,425,Great Portland Street Underground Station,2018-12-05 18:44:45+00:00,Baker Street Underground Station,2018-12-05 18:47:45+00:00,950,yes,Evening,tube,12.18,0.95,0.88,9.56,no,no,0.0
4933,407,Finchley Road Underground Station,2018-12-05 22:12:21+00:00,Baker Street Underground Station,2018-12-05 22:16:50+00:00,3280,no,Night,tube,12.08,0.95,0.78,9.9,no,no,1.4833333333333334
4912,404,Great Portland Street Underground Station,2018-12-05 22:39:55+00:00,Baker Street Underground Station,2018-12-05 22:42:54+00:00,950,no,Night,tube,12.11,0.94,0.83,9.93,no,no,-0.016666666666666666
5133,462,Great Portland Street Underground Station,2018-12-05 22:49:56+00:00,Baker Street Underground Station,2018-12-05 22:52:56+00:00,950,no,Night,tube,12.07,0.94,0.86,9.95,no,no,0.0
4949,407,Great Portland Street Underground Station,2018-12-05 22:56:57+00:00,Baker Street Underground Station,2018-12-05 22:59:56+00:00,950,no,Night,tube,12.03,0.93,0.87,9.95,no,yes,-0.016666666666666666
4898,404,Great Portland Street Underground Station,2018-12-06 12:45:08+00:00,Baker Street Underground Station,2018-12-06 12:48:08+00:00,950,no,Afternoon,tube,12.77,0.88,0.89,10.01,no,yes,0.0
5028,437,Great Portland Street Underground Station,2018-12-06 12:50:39+00:00,Baker Street Underground Station,2018-12-06 12:53:40+00:00,950,no,Afternoon,tube,12.77,0.88,0.89,10.01,no,no,0.016666666666666666
5078,447,Finchley Road Underground Station,2018-12-06 13:03:12+00:00,Baker Street Underground Station,2018-12-06 13:08:12+00:00,3280,no,Afternoon,tube,12.65,0.89,0.88,10.01,no,no,2.0
5079,447,Baker Street Underground Station,2018-12-06 13:09:13+00:00,Baker Street Underground Station,2018-12-06 13:09:42+00:00,3280,no,Afternoon,tube,12.79,0.88,0.86,10.01,no,yes,-2.5166666666666666
5026,433,Great Portland Street Underground Station,2018-12-06 16:57:26+00:00,Baker Street Underground Station,2018-12-06 17:00:58+00:00,950,yes,Afternoon,tube,12.77,0.89,0.94,10.01,no,no,0.5333333333333333
5011,432,Great Portland Street Underground Station,2018-12-06 21:54:56+00:00,Baker Street Underground Station,2018-12-06 21:57:57+00:00,950,no,Night,tube,12.98,0.94,0.95,10.01,no,no,0.016666666666666666
4916,405,Finchley Road Underground Station,2018-12-06 22:14:59+00:00,Baker Street Underground Station,2018-12-06 22:20:30+00:00,3280,no,Night,tube,12.84,0.95,0.94,9.93,no,no,2.5166666666666666
4917,405,Baker Street Underground Station,2018-12-06 22:21:30+00:00,Baker Street Underground Station,2018-12-06 22:21:31+00:00,3280,no,Night,tube,12.98,0.94,0.93,9.91,no,yes,-2.9833333333333334
