last_stop,lat,lon
1541872071,51.5278427,-0.4740996
1541872185,51.53255315,-0.473993562
1541872339,51.5360816,-0.4777062
1541872452,51.5359533,-0.474126621
1541872594,51.5405573,-0.4720283
1541872652,51.56043745,0.2261085
1541872738,51.5444793,-0.475725
1541852159,51.5475775,-0.4808691
1541852267,51.5639755,-0.2857673
1541852332,51.509474,-0.1371553
1541852421,51.56043745,0.2261085
1541852469,51.5405573,-0.4720283
1541852557,51.5359533,-0.474126621
1541852638,51.53255315,-0.473993562
1541852701,51.5288183,-0.4760454
1541852742,51.5278427,-0.4740996
1541852806,51.5260711,-0.4667516
1541852864,51.52544785,-0.461514162
1541852924,51.5283496,-0.4589365
1541853022,51.5224716,-0.465411
1541853280,51.5229368,-0.4634882
1541853301,51.5147146,-0.4703758
1541853429,51.5157223,-0.4738417
1541853456,51.512435,-0.4725204
1541853641,51.5103739,-0.4729528
1541853644,51.507585,-0.475401
1541853742,51.500225,-0.0495013
1541853789,51.49982905,-0.039883539
1541853832,51.5570551,0.0663205
1541853905,51.4982558,-0.4765996
1541853923,51.4962131,-0.4781193
1541853959,51.4971155,-0.4699296
1541854085,51.4976743,-0.4727484
1541854379,51.4862805,-0.4779203
1541854444,51.4837543,-0.4776971
1541854497,51.482764,-0.4738342
1541854602,51.48086715,-0.468943509
1541854648,51.5848407,-0.0337525
1541854698,51.481384,-0.454781
1541256701,51.5475775,-0.4808691
1541256811,51.5639755,-0.2857673
1541256857,51.509474,-0.1371553
1541256957,51.56043745,0.2261085
1541257017,51.5405573,-0.4720283
1541258276,51.49982905,-0.039883539
1541258379,51.4982558,-0.4765996
1541258401,51.4962131,-0.4781193
1541258502,51.4976743,-0.4727484
1541258580,51.4983771,-0.4713048
1541258616,51.5026662,-0.4668225
1541258795,51.4894123,-0.462509
1541258921,51.4862805,-0.4779203
1541258964,51.4837543,-0.4776971
1541259012,51.482764,-0.4738342
1541259083,51.48086715,-0.468943509
1541259149,51.5848407,-0.0337525
1541259179,51.481384,-0.454781
1543062646,51.5795852,-0.3530692
1543062826,51.5755663,-0.3702198
1543062947,51.576688,-0.3975687
1543063097,51.5730085,-0.4130254
1543063189,51.5722588,-0.4216153
1543063339,51.5640163,-0.4436766
1543063458,51.5534111,-0.448444
1542012922,51.4894123,-0.462509
1542013046,51.5026662,-0.4668225
1542013083,51.4983771,-0.4713048
1542013157,51.4976743,-0.4727484
1542013243,51.4971155,-0.4699296
1542013335,51.5570551,0.0663205
1542013404,51.49982905,-0.039883539
1542013462,51.500225,-0.0495013
1542013608,51.507585,-0.475401
1542013669,51.5103739,-0.4729528
1542013774,51.512435,-0.4725204
1542013897,51.5157223,-0.4738417
1542013946,51.5175583,-0.4688201
1542014038,51.5229368,-0.4634882
1542014207,51.5224716,-0.465411
1542014308,51.5283496,-0.4589365
1542014364,51.52544785,-0.461514162
1542014411,51.5260711,-0.4667516
1542014472,51.5278427,-0.4740996
1542014582,51.53255315,-0.473993562
1542014638,51.5360816,-0.4777062
1542014656,51.5359533,-0.474126621
1542014851,51.5405573,-0.4720283
1542014846,51.5444793,-0.475725
1542015206,51.5639755,-0.2857673
1543579101,51.5570551,0.0663205
1543579174,51.49982905,-0.039883539
1543579262,51.500225,-0.0495013
1543579338,51.507585,-0.475401
1543579429,51.5103739,-0.4729528
1543579562,51.512435,-0.4725204
1543579699,51.5157223,-0.4738417
1543579751,51.5175583,-0.4688201
1543579860,51.5229368,-0.4634882
1543580074,51.5224716,-0.465411
1543580153,51.5283496,-0.4589365
1543580218,51.52544785,-0.461514162
1543580335,51.5260711,-0.4667516
1543580391,51.5278427,-0.4740996
1543580411,51.5288183,-0.4760454
1543580507,51.53255315,-0.473993562
1543580589,51.5360816,-0.4777062
1543580649,51.5359533,-0.474126621
1543580762,51.5405573,-0.4720283
1543580821,51.56043745,0.2261085
1543580871,51.5444793,-0.475725
1543581082,51.5639755,-0.2857673
1541685202,51.5260711,-0.4667516
1541685303,51.52544785,-0.461514162
1541685371,51.5283496,-0.4589365
1541685465,51.5224716,-0.465411
1541685642,51.5229368,-0.4634882
1541685717,51.5147146,-0.4703758
1541685797,51.5157223,-0.4738417
1541685889,51.512435,-0.4725204
1541686004,51.5103739,-0.4729528
1541686117,51.507585,-0.475401
1541686197,51.500225,-0.0495013
1541686246,51.49982905,-0.039883539
1541686303,51.5570551,0.0663205
1541686378,51.4982558,-0.4765996
1541686433,51.4971155,-0.4699296
1541686491,51.4976743,-0.4727484
1541686598,51.4983771,-0.4713048
1541686684,51.5026662,-0.4668225
1541686782,51.4894123,-0.462509
1541686865,51.4862805,-0.4779203
1541711019,51.4810764,-0.4637463
1541711091,51.48086715,-0.468943509
1541711167,51.482764,-0.4738342
1541711211,51.4837543,-0.4776971
1541711248,51.4862805,-0.4779203
1541711330,51.4894123,-0.462509
1541711457,51.5026662,-0.4668225
1541711519,51.4976743,-0.4727484
1541711616,51.4971155,-0.4699296
1541711673,51.4982558,-0.4765996
1541711709,51.5570551,0.0663205
1541711758,51.49982905,-0.039883539
1541711818,51.500225,-0.0495013
1541711889,51.507585,-0.475401
1541711942,51.5103739,-0.4729528
1541712039,51.512435,-0.4725204
1541712122,51.5157223,-0.4738417
1541712199,51.5175583,-0.4688201
1541712254,51.5229368,-0.4634882
1541712441,51.5224716,-0.465411
1541712523,51.5283496,-0.4589365
1541712591,51.52544785,-0.461514162
1541971485,51.48086715,-0.468943509
1541971540,51.482764,-0.4738342
1541971635,51.4862805,-0.4779203
1541971690,51.4894123,-0.462509
1541971823,51.5026662,-0.4668225
1541971872,51.4983771,-0.4713048
1541971903,51.4976743,-0.4727484
1541971951,51.4962131,-0.4781193
1541971967,51.4982558,-0.4765996
1541972050,51.49982905,-0.039883539
1541972113,51.500225,-0.0495013
1541972184,51.507585,-0.475401
1541972240,51.5103739,-0.4729528
1541972316,51.512435,-0.4725204
1541972398,51.5157223,-0.4738417
1541972442,51.5175583,-0.4688201
1541972492,51.5229368,-0.4634882
1541972652,51.5224716,-0.465411
1541972676,51.5283496,-0.4589365
1541972723,51.52544785,-0.461514162
1541972766,51.5260711,-0.4667516
1541972869,51.5288183,-0.4760454
1541972881,51.53255315,-0.473993562
1541972931,51.5360816,-0.4777062
1541972978,51.5359533,-0.474126621
1541973050,51.5405573,-0.4720283
1541973088,51.56043745,0.2261085
1541973155,51.5444793,-0.475725
1541973289,51.5639755,-0.2857673
1541980279,51.5475775,-0.4808691
1541980379,51.5639755,-0.2857673
1541980443,51.509474,-0.1371553
1541980537,51.56043745,0.2261085
1541980625,51.5359533,-0.474126621
1541980697,51.53255315,-0.473993562
1541980725,51.5288183,-0.4760454
1541980780,51.52932255,-0.472395435
1541980809,51.5260711,-0.4667516
1541980857,51.52544785,-0.461514162
1541980902,51.5283496,-0.4589365
1541981090,51.5229368,-0.4634882
1541981097,51.5147146,-0.4703758
1541981162,51.5157223,-0.4738417
1541981238,51.512435,-0.4725204
1541981265,51.5103739,-0.4729528
1541981310,51.507585,-0.475401
1541981392,51.500225,-0.0495013
1541981424,51.5570551,0.0663205
1541981631,51.4982558,-0.4765996
1541981631,51.4971155,-0.4699296
1541981701,51.4976743,-0.4727484
1541981746,51.4983771,-0.4713048
1541981789,51.5026662,-0.4668225
1541981885,51.4894123,-0.462509
1541981981,51.4837543,-0.4776971
1541982019,51.48086715,-0.468943509
1541982081,51.5848407,-0.0337525
1542974931,51.509474,-0.1371553
1542975067,51.56043745,0.2261085
1542975105,51.5405573,-0.4720283
1542975182,51.5359533,-0.474126621
1542975291,51.53255315,-0.473993562
1542975383,51.5288183,-0.4760454
1542975429,51.5278427,-0.4740996
1542975505,51.5260711,-0.4667516
1542975559,51.52544785,-0.461514162
1542975635,51.5283496,-0.4589365
1542975756,51.5224716,-0.465411
1542975942,51.5229368,-0.4634882
1542976043,51.5147146,-0.4703758
1542976093,51.5157223,-0.4738417
1542976235,51.512435,-0.4725204
1542976386,51.5103739,-0.4729528
1542976456,51.507585,-0.475401
1542976554,51.500225,-0.0495013
1542976602,51.49982905,-0.039883539
1542976671,51.5570551,0.0663205
1542976708,51.4982558,-0.4765996
1542976728,51.4962131,-0.4781193
1542976752,51.4971155,-0.4699296
1542976862,51.4976743,-0.4727484
1542976954,51.4983771,-0.4713048
1542976985,51.5026662,-0.4668225
1542977084,51.4894123,-0.462509
1542977162,51.4862805,-0.4779203
1542977236,51.4837543,-0.4776971
1542977269,51.482764,-0.4738342
1542977363,51.48086715,-0.468943509
1542977428,51.5848407,-0.0337525
1542977483,51.481384,-0.454781
1542295836,51.5475775,-0.4808691
1542295939,51.5639755,-0.2857673
1542296022,51.509474,-0.1371553
1542296112,51.56043745,0.2261085
1542296152,51.5405573,-0.4720283
1542296208,51.5359533,-0.474126621
1542296339,51.53255315,-0.473993562
1542296374,51.5288183,-0.4760454
1542296418,51.5278427,-0.4740996
1542296444,51.52932255,-0.472395435
1542296493,51.5260711,-0.4667516
1542296543,51.52544785,-0.461514162
1542296687,51.5283496,-0.4589365
1542296866,51.5224716,-0.465411
1542297097,51.5229368,-0.4634882
1542297223,51.5147146,-0.4703758
1542297267,51.5157223,-0.4738417
1542297477,51.512435,-0.4725204
1542297562,51.5103739,-0.4729528
1542297694,51.507585,-0.475401
1542297816,51.500225,-0.0495013
1542297883,51.49982905,-0.039883539
1542297929,51.5570551,0.0663205
1542298013,51.4982558,-0.4765996
1542298093,51.4971155,-0.4699296
1542298154,51.4976743,-0.4727484
1542298262,51.4983771,-0.4713048
1542298337,51.5026662,-0.4668225
1542298428,51.4894123,-0.462509
1542298529,51.4862805,-0.4779203
1542298579,51.4837543,-0.4776971
1542298678,51.482764,-0.4738342
1542298743,51.48086715,-0.468943509
1542298806,51.5848407,-0.0337525
1542298872,51.481384,-0.454781
1542015899,51.56043745,0.2261085
1542016013,51.5359533,-0.474126621
1542016120,51.53255315,-0.473993562
1542016185,51.5288183,-0.4760454
1542016250,51.52932255,-0.472395435
1542016309,51.5260711,-0.4667516
1542016339,51.52544785,-0.461514162
1542016380,51.5283496,-0.4589365
1542016487,51.5224716,-0.465411
1542016662,51.5229368,-0.4634882
1542016717,51.5147146,-0.4703758
1542016804,51.5157223,-0.4738417
1542016897,51.512435,-0.4725204
1542017005,51.5103739,-0.4729528
1542017063,51.507585,-0.475401
1542017169,51.500225,-0.0495013
1542017221,51.49982905,-0.039883539
1542017327,51.4982558,-0.4765996
1542017359,51.4971155,-0.4699296
1542017390,51.4976743,-0.4727484
1542017482,51.4983771,-0.4713048
1542017529,51.5026662,-0.4668225
1542017641,51.4894123,-0.462509
1542017725,51.4862805,-0.4779203
1542017767,51.4837543,-0.4776971
1542017804,51.482764,-0.4738342
1542017903,51.48086715,-0.468943509
1542017934,51.5848407,-0.0337525
1542017979,51.481384,-0.454781
1542019240,51.4711524,-0.453480141
1542284037,51.5475775,-0.4808691
1542284153,51.5639755,-0.2857673
1542284233,51.509474,-0.1371553
1542284346,51.56043745,0.2261085
1542284385,51.5405573,-0.4720283
1542284458,51.5359533,-0.474126621
1542284565,51.53255315,-0.473993562
1542284622,51.5288183,-0.4760454
1542284666,51.5278427,-0.4740996
1542284695,51.5260711,-0.4667516
1542284761,51.52544785,-0.461514162
1542284834,51.5283496,-0.4589365
1542284944,51.5224716,-0.465411
1542285208,51.5229368,-0.4634882
1542285275,51.5147146,-0.4703758
1542285381,51.5157223,-0.4738417
1542285482,51.512435,-0.4725204
1542285637,51.5103739,-0.4729528
1542285716,51.507585,-0.475401
1542285830,51.500225,-0.0495013
1542285861,51.49982905,-0.039883539
1542285906,51.5570551,0.0663205
1542285984,51.4982558,-0.4765996
1542286003,51.4962131,-0.4781193
1542286037,51.4971155,-0.4699296
1542286100,51.4976743,-0.4727484
1542286189,51.4983771,-0.4713048
1542286240,51.5026662,-0.4668225
1542286346,51.4894123,-0.462509
1542286430,51.4862805,-0.4779203
1542286461,51.4837543,-0.4776971
1542286527,51.482764,-0.4738342
1542286608,51.48086715,-0.468943509
1542286641,51.5848407,-0.0337525
1542286732,51.481384,-0.454781
1543509163,51.5302558,-0.1240631
1543509312,51.5256534,-0.1367174
1543509434,51.5239044,-0.1439641
1543509553,51.5223606,-0.1600283
1543509980,51.5462072,-0.1804186
1543510463,51.5635385,-0.2789145
1542277045,51.509474,-0.1371553
1542277127,51.56043745,0.2261085
1542277179,51.5405573,-0.4720283
1542277254,51.5359533,-0.474126621
1542277363,51.53255315,-0.473993562
1542277386,51.5288183,-0.4760454
1542277427,51.5278427,-0.4740996
1542277463,51.52932255,-0.472395435
1542277534,51.5260711,-0.4667516
1542277598,51.52544785,-0.461514162
1542277654,51.5283496,-0.4589365
1542277761,51.5224716,-0.465411
1542278007,51.5229368,-0.4634882
1542278080,51.5147146,-0.4703758
1542278169,51.5157223,-0.4738417
1542278255,51.512435,-0.4725204
1542278385,51.5103739,-0.4729528
1542278454,51.507585,-0.475401
1542278518,51.500225,-0.0495013
1542278608,51.5570551,0.0663205
1542278714,51.4982558,-0.4765996
1542278746,51.4971155,-0.4699296
1542278813,51.4976743,-0.4727484
1542278884,51.4983771,-0.4713048
1542278926,51.5026662,-0.4668225
1542279042,51.4894123,-0.462509
1542279124,51.4862805,-0.4779203
1542279232,51.482764,-0.4738342
1542279311,51.5848407,-0.0337525
1542279381,51.481384,-0.454781
1543065635,51.5475775,-0.4808691
1543066309,51.5639755,-0.2857673
1543066415,51.509474,-0.1371553
1543066675,51.56043745,0.2261085
1541002077,51.546927,-0.4788252
1541002141,51.5475775,-0.4808691
1541002247,51.5639755,-0.2857673
1541002294,51.509474,-0.1371553
1541002438,51.56043745,0.2261085
1541002438,51.56043745,0.2261085
1541002573,51.5359533,-0.474126621
1541002681,51.53255315,-0.473993562
1541002749,51.5288183,-0.4760454
1541002799,51.52932255,-0.472395435
1541002862,51.5260711,-0.4667516
1541002897,51.52544785,-0.461514162
1541002991,51.5283496,-0.4589365
1541003132,51.5224716,-0.465411
1541003415,51.5229368,-0.4634882
1541003474,51.5147146,-0.4703758
1541003634,51.5157223,-0.4738417
1541003771,51.512435,-0.4725204
1541003903,51.5103739,-0.4729528
1541003980,51.507585,-0.475401
1541004094,51.500225,-0.0495013
1541004156,51.49982905,-0.039883539
1541004203,51.5570551,0.0663205
1541004255,51.4982558,-0.4765996
1541004297,51.4962131,-0.4781193
1541004359,51.4971155,-0.4699296
1541004429,51.4976743,-0.4727484
1541004515,51.4983771,-0.4713048
1541004660,51.5026662,-0.4668225
1541004778,51.4894123,-0.462509
1541004920,51.4862805,-0.4779203
1541004984,51.4837543,-0.4776971
1541005052,51.482764,-0.4738342
1541005117,51.48086715,-0.468943509
1541005163,51.5848407,-0.0337525
1541005253,51.481384,-0.454781
1541790496,51.509474,-0.1371553
1541790621,51.56043745,0.2261085
1541790667,51.5405573,-0.4720283
1541790826,51.5359533,-0.474126621
1541790956,51.53255315,-0.473993562
1541791013,51.5288183,-0.4760454
1541791111,51.5278427,-0.4740996
1541791132,51.52932255,-0.472395435
1541791187,51.5260711,-0.4667516
1541791254,51.52544785,-0.461514162
1541791329,51.5283496,-0.4589365
1541791409,51.5224716,-0.465411
1541791643,51.5229368,-0.4634882
1541791733,51.5147146,-0.4703758
1541791801,51.5157223,-0.4738417
1541791887,51.512435,-0.4725204
1541791994,51.5103739,-0.4729528
1541792155,51.507585,-0.475401
1541792218,51.500225,-0.0495013
1541792340,51.49982905,-0.039883539
1541792384,51.5570551,0.0663205
1541792466,51.4982558,-0.4765996
1541792497,51.4962131,-0.4781193
1541792561,51.4976743,-0.4727484
1541792620,51.4983771,-0.4713048
1541792647,51.5026662,-0.4668225
1541792782,51.4894123,-0.462509
1541792873,51.4862805,-0.4779203
1541792934,51.4837543,-0.4776971
1541792962,51.482764,-0.4738342
1541793047,51.48086715,-0.468943509
1541793143,51.481384,-0.454781
1541794062,51.5848407,-0.0337525
1541794114,51.4810764,-0.4637463
1541794174,51.48086715,-0.468943509
1541794240,51.482764,-0.4738342
1541794343,51.4862805,-0.4779203
1541794423,51.4894123,-0.462509
1541794522,51.5026662,-0.4668225
1541794568,51.4983771,-0.4713048
1541794623,51.4976743,-0.4727484
1541794716,51.4971155,-0.4699296
1541794858,51.49982905,-0.039883539
1541794903,51.500225,-0.0495013
1541794953,51.507585,-0.475401
1541795044,51.5103739,-0.4729528
1541795120,51.512435,-0.4725204
1541795228,51.5157223,-0.4738417
1541795287,51.5175583,-0.4688201
1541795370,51.5229368,-0.4634882
1541795573,51.5224716,-0.465411
1541795683,51.5283496,-0.4589365
1541795726,51.52544785,-0.461514162
1541795794,51.5260711,-0.4667516
1541795866,51.5278427,-0.4740996
1541795907,51.5288183,-0.4760454
1541795950,51.53255315,-0.473993562
1541795975,51.5360816,-0.4777062
1541796104,51.5359533,-0.474126621
1541796221,51.5405573,-0.4720283
1541796229,51.56043745,0.2261085
1541796338,51.5444793,-0.475725
1541796498,51.5639755,-0.2857673
1542046845,51.5848407,-0.0337525
1542046887,51.4810764,-0.4637463
1542046938,51.48086715,-0.468943509
1542047062,51.4837543,-0.4776971
1542047114,51.4862805,-0.4779203
1542047172,51.4894123,-0.462509
1542047363,51.5026662,-0.4668225
1542047427,51.4983771,-0.4713048
1542047471,51.4976743,-0.4727484
1542047605,51.4971155,-0.4699296
1542047684,51.4982558,-0.4765996
1542047787,51.49982905,-0.039883539
1542047915,51.500225,-0.0495013
1542047976,51.507585,-0.475401
1542048103,51.5103739,-0.4729528
1542048222,51.512435,-0.4725204
1542048285,51.5157223,-0.4738417
1542048371,51.5175583,-0.4688201
1542048442,51.5229368,-0.4634882
1542048681,51.5224716,-0.465411
1542048749,51.5283496,-0.4589365
1542048850,51.52544785,-0.461514162
1542048920,51.5260711,-0.4667516
1542049003,51.5278427,-0.4740996
1542049025,51.5288183,-0.4760454
1542049186,51.53255315,-0.473993562
1542049217,51.5360816,-0.4777062
1542049314,51.5359533,-0.474126621
1542049448,51.5405573,-0.4720283
1542049530,51.5444793,-0.475725
1542049781,51.5639755,-0.2857673
1541006337,51.5848407,-0.0337525
1541006431,51.4810764,-0.4637463
1541006513,51.48086715,-0.468943509
1541006514,51.482764,-0.4738342
1541006580,51.4837543,-0.4776971
1541006654,51.4862805,-0.4779203
1541006721,51.4894123,-0.462509
1541006833,51.5026662,-0.4668225
1541006887,51.4983771,-0.4713048
1541006934,51.4976743,-0.4727484
1541007003,51.4971155,-0.4699296
1541007032,51.4962131,-0.4781193
1541007064,51.4982558,-0.4765996
1541007130,51.5570551,0.0663205
1541007220,51.49982905,-0.039883539
1541007278,51.500225,-0.0495013
1541007425,51.507585,-0.475401
1541007516,51.5103739,-0.4729528
1541007679,51.512435,-0.4725204
1541007895,51.5157223,-0.4738417
1541008015,51.5175583,-0.4688201
1541008119,51.5229368,-0.4634882
1541008268,51.5224716,-0.465411
1541008365,51.5283496,-0.4589365
1541008464,51.52544785,-0.461514162
1541008564,51.5260711,-0.4667516
1541008657,51.5278427,-0.4740996
1541008666,51.5288183,-0.4760454
1541008791,51.53255315,-0.473993562
1541008830,51.5360816,-0.4777062
1541008929,51.5359533,-0.474126621
1541009133,51.5405573,-0.4720283
1541009192,51.56043745,0.2261085
1541009259,51.5444793,-0.475725
1541009424,51.5639755,-0.2857673
1542299064,51.4894123,-0.462509
1542299188,51.5026662,-0.4668225
1542299246,51.4983771,-0.4713048
1542299294,51.4976743,-0.4727484
1542299356,51.4971155,-0.4699296
1542299386,51.4962131,-0.4781193
1542299426,51.4982558,-0.4765996
1542299464,51.5570551,0.0663205
1542299542,51.49982905,-0.039883539
1542299642,51.500225,-0.0495013
1542299717,51.507585,-0.475401
1542299822,51.5103739,-0.4729528
1542299924,51.512435,-0.4725204
1542300056,51.5157223,-0.4738417
1542300085,51.5175583,-0.4688201
1542300159,51.5229368,-0.4634882
1542300348,51.5224716,-0.465411
1542300454,51.5283496,-0.4589365
1542300536,51.52544785,-0.461514162
1542300625,51.5260711,-0.4667516
1542300715,51.5278427,-0.4740996
1542300872,51.53255315,-0.473993562
1542300994,51.5360816,-0.4777062
1542301061,51.5359533,-0.474126621
1542301191,51.5405573,-0.4720283
1542301322,51.56043745,0.2261085
1542301510,51.5639755,-0.2857673
1542302350,51.5475775,-0.4808691
1542302461,51.5639755,-0.2857673
1542302550,51.509474,-0.1371553
1542302674,51.56043745,0.2261085
1542302719,51.5405573,-0.4720283
1542302911,51.5359533,-0.474126621
1542303014,51.53255315,-0.473993562
1542303095,51.5288183,-0.4760454
1542303161,51.52932255,-0.472395435
1542303296,51.52544785,-0.461514162
1542303352,51.5283496,-0.4589365
1542303474,51.5224716,-0.465411
1542303689,51.5229368,-0.4634882
1542303738,51.5147146,-0.4703758
1542816853,51.5405573,-0.4720283
1542816898,51.56043745,0.2261085
1542816933,51.5359533,-0.474126621
1542817228,51.53255315,-0.473993562
1542817293,51.5288183,-0.4760454
1542817345,51.5278427,-0.4740996
1542817323,51.52932255,-0.472395435
1542817476,51.52544785,-0.461514162
1542817533,51.5283496,-0.4589365
1542817684,51.5224716,-0.465411
1542817942,51.5229368,-0.4634882
1542817956,51.5147146,-0.4703758
1542818091,51.5157223,-0.4738417
1542818277,51.512435,-0.4725204
1542818432,51.5103739,-0.4729528
1542818617,51.500225,-0.0495013
1542818703,51.5570551,0.0663205
1542818760,51.4982558,-0.4765996
1542480866,51.5223606,-0.1600283
1542481228,51.5462072,-0.1804186
1542481678,51.5635385,-0.2789145
1542482009,51.5790155,-0.3179358
1542482159,51.5792702,-0.3366561
1542482310,51.5795852,-0.3530692
1542482459,51.5755663,-0.3702198
1542482580,51.576688,-0.3975687
1542482701,51.5730085,-0.4130254
1542482792,51.5722588,-0.4216153
1542482972,51.5640163,-0.4436766
1542483092,51.5534111,-0.448444
1542132468,51.5475775,-0.4808691
1542132594,51.5639755,-0.2857673
1542132683,51.509474,-0.1371553
1542132811,51.56043745,0.2261085
1542132858,51.5405573,-0.4720283
1542132942,51.5359533,-0.474126621
1542133050,51.53255315,-0.473993562
1542133160,51.5288183,-0.4760454
1542133200,51.5278427,-0.4740996
1542133226,51.52932255,-0.472395435
1542133368,51.52544785,-0.461514162
1542133442,51.5283496,-0.4589365
1542133557,51.5224716,-0.465411
1542133728,51.5229368,-0.4634882
1542133767,51.5147146,-0.4703758
1542133814,51.5157223,-0.4738417
1542133950,51.512435,-0.4725204
1542134076,51.5103739,-0.4729528
1542134165,51.507585,-0.475401
1542134312,51.500225,-0.0495013
1542134356,51.49982905,-0.039883539
1542134445,51.5570551,0.0663205
1542134533,51.4982558,-0.4765996
1542134574,51.4971155,-0.4699296
1542134616,51.4976743,-0.4727484
1542134738,51.4983771,-0.4713048
1542134800,51.5026662,-0.4668225
1542134941,51.4894123,-0.462509
1542135023,51.4862805,-0.4779203
1542135039,51.4837543,-0.4776971
1542135118,51.482764,-0.4738342
1542135184,51.48086715,-0.468943509
1542135216,51.5848407,-0.0337525
1542135283,51.481384,-0.454781
1541855189,51.5639755,-0.2857673
1541855261,51.509474,-0.1371553
1541855376,51.56043745,0.2261085
1541855517,51.5359533,-0.474126621
1541855619,51.53255315,-0.473993562
1541855704,51.5288183,-0.4760454
1541855770,51.52932255,-0.472395435
1541855828,51.5260711,-0.4667516
1541855890,51.52544785,-0.461514162
1541855980,51.5283496,-0.4589365
1541856083,51.5224716,-0.465411
1541856287,51.5229368,-0.4634882
1541856374,51.5147146,-0.4703758
1541856427,51.5157223,-0.4738417
1541856556,51.512435,-0.4725204
1541856689,51.5103739,-0.4729528
1541856806,51.507585,-0.475401
1541856951,51.500225,-0.0495013
1541857003,51.49982905,-0.039883539
1541857054,51.5570551,0.0663205
1541857144,51.4982558,-0.4765996
1541857172,51.4962131,-0.4781193
1541857180,51.4971155,-0.4699296
1541857228,51.4976743,-0.4727484
1541857380,51.4983771,-0.4713048
1541857424,51.5026662,-0.4668225
1541857527,51.4894123,-0.462509
1541857645,51.4862805,-0.4779203
1541857725,51.482764,-0.4738342
1541857793,51.48086715,-0.468943509
1541857841,51.5848407,-0.0337525
1541857910,51.481384,-0.454781
1542125278,51.4810764,-0.4637463
1542125337,51.48086715,-0.468943509
1542125382,51.482764,-0.4738342
1542125437,51.4837543,-0.4776971
1542125489,51.4862805,-0.4779203
1542125559,51.4894123,-0.462509
1542125687,51.5026662,-0.4668225
1542125755,51.4983771,-0.4713048
1542125785,51.4976743,-0.4727484
1542125867,51.4971155,-0.4699296
1542125865,51.4962131,-0.4781193
1542125919,51.4982558,-0.4765996
1542125963,51.5570551,0.0663205
1542126036,51.49982905,-0.039883539
1542126093,51.500225,-0.0495013
1542126244,51.507585,-0.475401
1542126374,51.5103739,-0.4729528
1542126503,51.512435,-0.4725204
1542126662,51.5157223,-0.4738417
1542126691,51.5175583,-0.4688201
1542126761,51.5229368,-0.4634882
1542126982,51.5224716,-0.465411
1542127075,51.5283496,-0.4589365
1542127175,51.52544785,-0.461514162
1542127230,51.5260711,-0.4667516
1542127317,51.5288183,-0.4760454
1542127427,51.53255315,-0.473993562
1542127541,51.5360816,-0.4777062
1542127572,51.5359533,-0.474126621
1542127700,51.5405573,-0.4720283
1542127805,51.5444793,-0.475725
1542127937,51.5639755,-0.2857673
1542128797,51.5475775,-0.4808691
1542128931,51.5639755,-0.2857673
1542129018,51.509474,-0.1371553
1542129118,51.56043745,0.2261085
1542129205,51.5405573,-0.4720283
1542129350,51.5359533,-0.474126621
1542129463,51.53255315,-0.473993562
1542129529,51.5288183,-0.4760454
1542129573,51.5278427,-0.4740996
1542129619,51.52932255,-0.472395435
1542129666,51.5260711,-0.4667516
1542129747,51.52544785,-0.461514162
1542129825,51.5283496,-0.4589365
1542129940,51.5224716,-0.465411
1542130172,51.5229368,-0.4634882
1542130260,51.5147146,-0.4703758
1542130374,51.5157223,-0.4738417
1542130550,51.512435,-0.4725204
1542130695,51.5103739,-0.4729528
1542130807,51.507585,-0.475401
1542130933,51.500225,-0.0495013
1542130978,51.49982905,-0.039883539
1542131002,51.5570551,0.0663205
1542131127,51.4982558,-0.4765996
1542131226,51.4971155,-0.4699296
1542131303,51.4976743,-0.4727484
1542131359,51.4983771,-0.4713048
1542131423,51.5026662,-0.4668225
1542131540,51.4894123,-0.462509
1542131617,51.4862805,-0.4779203
1542131664,51.4837543,-0.4776971
1542131730,51.482764,-0.4738342
1542131797,51.48086715,-0.468943509
1542131866,51.5848407,-0.0337525
1542131948,51.481384,-0.454781
1541693854,51.5475775,-0.4808691
1541694058,51.5639755,-0.2857673
1541694172,51.509474,-0.1371553
1541694300,51.56043745,0.2261085
1541694316,51.5405573,-0.4720283
1541694468,51.5359533,-0.474126621
1541694586,51.53255315,-0.473993562
1541694675,51.5288183,-0.4760454
1541694761,51.52932255,-0.472395435
1541694823,51.5260711,-0.4667516
1541694903,51.52544785,-0.461514162
1541694969,51.5283496,-0.4589365
1541695066,51.5224716,-0.465411
1541695323,51.5229368,-0.4634882
1541695421,51.5147146,-0.4703758
1541695523,51.5157223,-0.4738417
1541695650,51.512435,-0.4725204
1541695951,51.5103739,-0.4729528
1541696016,51.507585,-0.475401
1541696097,51.500225,-0.0495013
1541696174,51.49982905,-0.039883539
1541696200,51.5570551,0.0663205
1541696299,51.4982558,-0.4765996
1541696365,51.4962131,-0.4781193
1541696383,51.4971155,-0.4699296
1541696459,51.4976743,-0.4727484
1541696544,51.4983771,-0.4713048
1541696719,51.5026662,-0.4668225
1541696798,51.4894123,-0.462509
1541696872,51.4862805,-0.4779203
1541696948,51.4837543,-0.4776971
1541697007,51.482764,-0.4738342
1541697078,51.48086715,-0.468943509
1541697160,51.5848407,-0.0337525
1541697252,51.481384,-0.454781
1542304489,51.5848407,-0.0337525
1542304569,51.4810764,-0.4637463
1542304627,51.48086715,-0.468943509
1542304705,51.482764,-0.4738342
